CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1238663;Hospital Pü Mulen de Quilacahuín;1057533-215-AG24;1;55121800;Productos impresos y publicaciones / Etiquetado y accesorios / Documentos de identificación;55121802;Pulseras o tarjetas de identificación o productos similares;PORTA CREDENCIAL AZUL 06 CM ANCHO 09 CM DE ALTO;PORTA CREDENCIAL AZUL 06 CM ANCHO 09 CM DE ALTO;100.0;;590.0;0.0;0.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-215-AG24;2;55121800;Productos impresos y publicaciones / Etiquetado y accesorios / Documentos de identificación;55121802;Pulseras o tarjetas de identificación o productos similares;LANYARD AZUL POLYESTER  GRUESO TEXTURADO 2CM DE ANCHO CON NOMBRE DEL ESTABLECIMIENTO (HOSPITAL PU MÜLEN QUILACAHUIN );LANYARD AZUL POLYESTER  GRUESO TEXTURADO 2CM DE ANCHO CON NOMBRE DEL ESTABLECIMIENTO (HOSPITAL PU MÜLEN QUILACAHUIN );50.0;;1000.0;0.0;0.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-206-AG24;1;32101600;Artículos de electrónica / Circuitos electrónicos / Circuitos integrados, memorias y microprocesadores;32101617;Tarjetas inteligentes;"UNIDAD SSD 500 GB SATA3 2.5"" SA510 BLUE.  SE ADJUNTA CARACTERISTICAS";"UNIDAD SSD 500 GB SATA3 2.5"" SA510 BLUE.  SE ADJUNTA CARACTERISTICAS";20.0;;53690.0;0.0;0.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;1;0;;0;CORTE POSTA ROSADA - MARINADO BOLSA 1K UNIDAD NACIONAL X REGION;(1464534) CORTE POSTA ROSADA - MARINADO BOLSA 1K UNIDAD NACIONAL X REGION;(1464534) CORTE POSTA ROSADA - MARINADO BOLSA 1K UNIDAD NACIONAL X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;22.0;;9400.0;0.0;206800.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;2;0;;0;PECHUGA DESHUESADA POLLO CONGELADO - SIN MARINAR CAJA 15K UNIDAD IMPORTADO X REGION;(1820475) PECHUGA DESHUESADA POLLO CONGELADO - SIN MARINAR CAJA 15K UNIDAD IMPORTADO X REGION;(1820475) PECHUGA DESHUESADA POLLO CONGELADO - SIN MARINAR CAJA 15K UNIDAD IMPORTADO X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;45.0;;5279.0;0.0;237555.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;3;0;;0;TRUTRO ENTERO POLLO CONGELADO - MARINADA BOLSA 1K UNIDAD IMPORTADO X REGION;(1474749) TRUTRO ENTERO POLLO CONGELADO - MARINADA BOLSA 1K UNIDAD IMPORTADO X REGION;(1474749) TRUTRO ENTERO POLLO CONGELADO - MARINADA BOLSA 1K UNIDAD IMPORTADO X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;45.0;;3170.0;0.0;142650.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;4;0;;0;SALMON CONGELADO - FILETE CAJA 100K UNIDAD X REGION;(1473639) SALMON CONGELADO - FILETE CAJA 100K UNIDAD X REGION;(1473639) SALMON CONGELADO - FILETE CAJA 100K UNIDAD X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;40.0;;14900.0;0.0;596000.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;5;0;;0;VACUNO MOLIDO CONGELADO - MG 4% BOLSA 1K UNIDAD NACIONAL X REGION;(1475334) VACUNO MOLIDO CONGELADO - MG 4% BOLSA 1K UNIDAD NACIONAL X REGION;(1475334) VACUNO MOLIDO CONGELADO - MG 4% BOLSA 1K UNIDAD NACIONAL X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;50.0;;7390.0;0.0;369500.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;6;0;;0;CHULETA CERDO CONGELADA - MARINADA BOLSA 1K UNIDAD NACIONAL X REGION;(1462554) CHULETA CERDO CONGELADA - MARINADA BOLSA 1K UNIDAD NACIONAL X REGION;(1462554) CHULETA CERDO CONGELADA - MARINADA BOLSA 1K UNIDAD NACIONAL X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;30.0;;4118.0;0.0;123540.0
1238663;Hospital Pü Mulen de Quilacahuín;1057533-237-CM24;7;0;;0;CORTE LOMO LISO - MARINADO CAJA 100K UNIDAD X REGION;(1463739) CORTE LOMO LISO - MARINADO CAJA 100K UNIDAD X REGION;(1463739) CORTE LOMO LISO - MARINADO CAJA 100K UNIDAD X REGION , Región de los Lagos , San Pablo, Quilacahuin s/n Ruta U-10 K38;42.0;;13490.0;0.0;566580.0
