CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7296;Servicio de Salud Osorno;1057532-172-SE26;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111904;Servicios de asistencia puertas adentro;ADQUISICIÓN 12 CUPOS RESIDENCIA PROTEGIDA PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO / ENERO 2026;VALOR DIA CAMA;372.0;;45500.0;0.0;16926000.0
7296;Servicio de Salud Osorno;1057532-166-SE26;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA DE PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO” |ENERO 2026;ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA DE PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO” |;93.0;;36574.79;0.0;3401455.47
7296;Servicio de Salud Osorno;1057532-56-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". DSSO.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;5.0;;80729.0;0.0;403645.0
7296;Servicio de Salud Osorno;1057532-56-SE26;2;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". EDIFICIO RODRIGUEZ,";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
7296;Servicio de Salud Osorno;1057532-110-CM26;1;0;;0;GAS LICUADO GRANEL LITRO REGIÓN DE LOS LAGOS;(4510618) GAS LICUADO GRANEL LITRO REGIÓN DE LOS LAGOS;(4510618) GAS LICUADO GRANEL LITRO REGIÓN DE LOS LAGOS , Región de los Lagos , Osorno, Ruta Puerto Octay U-55 (Calle de Servicio),;3550.0;;350.0;0.0;1242500.0
7296;Servicio de Salud Osorno;1057532-57-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". BASE SAMU.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
7296;Servicio de Salud Osorno;1057532-59-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". CDR KUMELEN.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
7296;Servicio de Salud Osorno;1057532-62-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". COSAM RAHUE INFANTIL.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
7296;Servicio de Salud Osorno;1057532-62-SE26;2;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". COSAM RAHUE.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
7296;Servicio de Salud Osorno;1077241-3-SE26;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;Zonas Rurales / Diciembre 2025    Rio Negro: 2  Puerto Octay: 1  San Pablo: 2;Servicio de movilización para el Programa de Capacitación en Prevención y Diagnóstico Precoz del Cáncer Colorrectal PREVEC, año 2025;1.0;;750000.0;0.0;750000.0
