CodigoOrganismo;NombreOrganismo;CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
7470;Hospital Río Negro;1057531-553-CC24;1;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;42181701;Unidades de electrocardiografía (ECG);Informe EKG  DICIEMBRE 2024;Informe EKG  DICIEMBRE 2024;84.0;;2250.0;0.0;189000.0
7470;Hospital Río Negro;1057531-541-CM24;1;0;;0;ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(2237135) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(2237135) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $53;1.0;;2500000.0;0.0;2500000.0
7470;Hospital Río Negro;1057531-506-CC24;1;42172000;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Kits para urgencias en terreno;42172007;Equipos de resucitación o oxígeno de servicios méd;Arriendo de cilindros  Hospital Río Negro  Mes OCTUBRE 2024;Arriendo de cilindros  Hospital Río Negro  Mes OCTUBRE 2024;1400.0;;239.0;0.0;334600.0
7470;Hospital Río Negro;1057531-492-CC24;1;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°2;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°2;1.0;;38000.0;0.0;38000.0
7470;Hospital Río Negro;1057531-492-CC24;2;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Hospital Rio Negro;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Hospital Rio Negro;1.0;;38000.0;0.0;38000.0
7470;Hospital Río Negro;1057531-492-CC24;3;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°1;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°1;1.0;;38000.0;0.0;38000.0
7470;Hospital Río Negro;1057531-451-CC24;1;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME No Adscrito (Semi Electrónica-Mixta)  Periodo 16 de marzo al 15 de abril de 2024  Periodo 16 de abril al 15 de mayo de 2024  Periodo 16 de mayo al 15 de junio de 2024  Periodo 16 de junio al 30 de julio de 2024;Emisión LME No Adscrito (Semi Electrónica-Mixta)  Periodo 16 de marzo al 15 de abril de 2024  Periodo 16 de abril al 15 de mayo de 2024  Periodo 16 de mayo al 15 de junio de 2024  Periodo 16 de junio al 30 de julio de 2024;182.0;;80.0;0.0;14560.0
7470;Hospital Río Negro;1057531-451-CC24;2;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Prestador (Full) emitidas por Hospital de Río Negro   Periodo 16 de marzo al 15 de abril de 2024  Periodo 16 de abril al 15 de mayo de 2024  Periodo 16 de mayo al 15 de junio de 2024  Periodo 16 de junio al 30 de julio de 2024;Emisión LME Prestador (Full) emitidas por Hospital de Río Negro   Periodo 16 de marzo al 15 de abril de 2024  Periodo 16 de abril al 15 de mayo de 2024  Periodo 16 de mayo al 15 de junio de 2024  Periodo 16 de junio al 30 de julio de 2024;107.0;;91.0;0.0;9737.0
7470;Hospital Río Negro;1057531-451-CC24;3;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Si Adscrito (Full) emitidas por Hospital de Río Negro   Periodo 16 de marzo al 15 de abril de 2024  Periodo 16 de abril al 15 de mayo de 2024  Periodo 16 de mayo al 15 de junio de 2024  Periodo 16 de junio al 30 de julio de 2024;Emisión LME Si Adscrito (Full) emitidas por Hospital de Río Negro   Periodo 16 de marzo al 15 de abril de 2024  Periodo 16 de abril al 15 de mayo de 2024  Periodo 16 de mayo al 15 de junio de 2024  Periodo 16 de junio al 30 de julio de 2024;764.0;;91.0;0.0;69524.0
7470;Hospital Río Negro;1057531-528-AG24;1;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201502;Cinta autoadhesiva aislante eléctrica;Cinta Aisladora de 19mm  x 18mt color negro. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;4.0;;1990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;2;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201525;cinta de Vinil;Cinta Teflon 3/4 (PACK x 10 rollos). Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;1.0;;8990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;3;23171500;Maquinaria para fabricación y transformación industrial / Maquinaria y suministros para talleres / Maquinaria para soldadura directa o indirecta;23171515;Electrodos para soldar;Electrodos 6011 de 1/8 (Paquete x 1 kg). Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;6990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;4;23171500;Maquinaria para fabricación y transformación industrial / Maquinaria y suministros para talleres / Maquinaria para soldadura directa o indirecta;23171515;Electrodos para soldar;Electrodos 6011 de 3/32 (Paquete x 1 kg). Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;6990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;5;30101600;Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Barras;30101613;Barras de estaño;Estaño 50% (carrete x 500gr). Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;1.0;;22990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;6;30101600;Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Barras;30101613;Barras de estaño;Estaño 95% (carrete x 500gr). Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;1.0;;44990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;7;31191500;Artículos de fabricación y producción / Materiales para prensar y abrasivos / Productos abrasivos;31191501;Papeles de lija;Lija para Madera N100 . Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;10.0;;300.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;8;31191500;Artículos de fabricación y producción / Materiales para prensar y abrasivos / Productos abrasivos;31191501;Papeles de lija;Lija para fierro y metales N100. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;10.0;;500.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;9;31191500;Artículos de fabricación y producción / Materiales para prensar y abrasivos / Productos abrasivos;31191501;Papeles de lija;Lija para madera N80. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;10.0;;300.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;10;15121800;Combustibles, lubricantes y anticorrosivos / Lubricantes y anticorrosivos / Anticorrosivos;15121802;Lubricantes anticorrosivos;Lubricante wd40. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;11900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;11;13101900;Resinas, cauchos, espumas y elastómeros / Caucho y elastómeros / Plásticos termo estables;13101905;Melamina (MF);Melamina Blanca Plancha de  15mm por 183x250. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;4.0;;34900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;12;23171500;Maquinaria para fabricación y transformación industrial / Maquinaria y suministros para talleres / Maquinaria para soldadura directa o indirecta;23171522;Fundentes para soldar;Pasta de soldar 100gr equivalente a Indepp. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;1.0;;1790.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;13;31162300;Artículos de fabricación y producción / Artículos de ferretería / Accesorios de Ferretería;31162301;Perfiles de montaje;Perfil cuadrado 30x30x2mm de 6mt. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;6.0;;17990.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;14;31162300;Artículos de fabricación y producción / Artículos de ferretería / Accesorios de Ferretería;31162301;Perfiles de montaje;Perfil cuadrado de 20x20x2mm de 6 mt. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;10.0;;9900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;15;31162300;Artículos de fabricación y producción / Artículos de ferretería / Accesorios de Ferretería;31162301;Perfiles de montaje;Perfil cuadrado de 40x40x2mm de 6 mt. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;6.0;;17900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;16;31162300;Artículos de fabricación y producción / Artículos de ferretería / Accesorios de Ferretería;31162301;Perfiles de montaje;perfil rectangular de 30x20x2mm de 6 mt. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;6.0;;10900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;17;31211500;Artículos de fabricación y producción / Pinturas, diluyentes y accesorios para pintado / Pinturas;31211501;Pinturas al esmalte;Pintura color Aluminio en Spray. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;3690.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;18;31211500;Artículos de fabricación y producción / Pinturas, diluyentes y accesorios para pintado / Pinturas;31211501;Pinturas al esmalte;Pintura color Blanco en Spray. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;1890.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;19;31211500;Artículos de fabricación y producción / Pinturas, diluyentes y accesorios para pintado / Pinturas;31211501;Pinturas al esmalte;Pintura color Negro en Spray. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;10.0;;1890.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;20;15121800;Combustibles, lubricantes y anticorrosivos / Lubricantes y anticorrosivos / Anticorrosivos;15121802;Lubricantes anticorrosivos;Anticorrosivo color Negro en Spray. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;5.0;;4890.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;21;31162700;Artículos de fabricación y producción / Artículos de ferretería / Accesorios para rodados;31162702;Ruedas;Rueda + camara para carro doble eje 4.10/3.50-4. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;9900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;22;12352300;Productos químicos industriales / Compuestos y mezclas / Compuestos inorgánicos;12352310;Siliconas;Silicona Multiuso 300ml color BLANCO. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;5.0;;3900.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;23;12352300;Productos químicos industriales / Compuestos y mezclas / Compuestos inorgánicos;12352310;Siliconas;Silicona Neutra 300ml TRANSPARENTE. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;5.0;;2790.0;0.0;0.0
7470;Hospital Río Negro;1057531-528-AG24;24;31201600;Artículos de fabricación y producción / Cintas adhesivas y selladores / Adhesivos y selladores;31201615;Activadores del adhesivo;Adhesivo equivalente a vinilit pvc hoffens 240cc. Adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;1.0;;4000.0;0.0;0.0
7470;Hospital Río Negro;1057531-548-CC24;1;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°2;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°2;1.0;;38000.0;0.0;38000.0
7470;Hospital Río Negro;1057531-548-CC24;2;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Hospital Rio Negro;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Hospital Rio Negro;1.0;;38000.0;0.0;38000.0
7470;Hospital Río Negro;1057531-548-CC24;3;70141600;Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos;70141605;Servicios integrados de gestión de plagas;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°1;CONVENIO POR EL SERVICIO DE DESRATIZACION SANITIZACION DESINSECTACION Y OTRAS DE PLAGAS.    Casa Administrativa N°1;1.0;;38000.0;0.0;38000.0
7470;Hospital Río Negro;1057531-537-CC24;1;43212100;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Impresoras;43212110;Impresoras multifunción o multifuncionales;N° impresiones blanco y negro  Valor Dólar  CONSIDERADO:  $950,89/30-10-2024  valor impresión $27,58  OCTUBRE 2024;N° impresiones blanco y negro  Valor Dólar  CONSIDERADO:  $950,89/30-10-2024  valor impresión $27,58  OCTUBRE 2024;48533.0;;27.58;0.0;1338540.14
7470;Hospital Río Negro;1057531-533-AG24;1;42143600;Equipamiento y suministros médicos / Suministros y productos clínicos / Sujetadores clínicos;42143603;Sujeciones para extremidades;CONTENCIÓN FISICA PARA PIES, CON CIERRE MAGNÉTICO. Revisar Anexo Adjunto FIG. 1. Obligación adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;69000.0;0.0;0.0
7470;Hospital Río Negro;1057531-533-AG24;2;42143600;Equipamiento y suministros médicos / Suministros y productos clínicos / Sujetadores clínicos;42143603;Sujeciones para extremidades;CONTENCIÓN FISICA ABDOMINAL, CON CIERRE MAGNÉTICO. Revisar Anexo Adjunto FIG. 2. Obligación adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;99000.0;0.0;0.0
7470;Hospital Río Negro;1057531-533-AG24;3;42143600;Equipamiento y suministros médicos / Suministros y productos clínicos / Sujetadores clínicos;42143603;Sujeciones para extremidades;CONTENCION FISICA DE MANOS, CON CIERRE MAGNETICO. Revisar Anexo Adjunto FIG. 3. Obligación adjuntar ficha Técnica con foto de productos, considerar entrega en Hospital Rio Negro.;;2.0;;63000.0;0.0;0.0
